"gbsPa","gmPa"
0.0581581413388159,0.887652774160461
0.057562368509936,0.778970086556254
1.08227955543214e-12,3.49372124280989
1.08234161752571e-12,6.21616026869594
1.08151160025806e-12,2.94692973297782
1.12088746743126e-12,50.4332279830193
1.08153133811051e-12,2.14714732260757
1.08234979786788e-12,5.31235854174334
1.08229840858157e-12,5.31210631430762
0.000226234683121012,2.02743896055177
0.000226234683121012,2.02743896055177
0.00261332892534625,1.37450592430044
0.00261332892534625,1.37450592430044
1.0932657400891e-12,44.7176515948901
1.09326449581162e-12,44.7176515929869
0.00090753856391694,1.32131547545319
0.000907491769737538,1.32131664034445
1.09335771864831e-12,3.63567065949583
1.09335777082674e-12,3.63567065927689
1.09327997068514e-12,4.46008732457105
1.09327999340533e-12,4.46008836319062
0.00141615893663455,1.0368324541422
0.00130420680257068,1.08477007725364
5.69780060107662e-06,1.89866243388122
6.96886543682801e-06,1.46545537387315
0.000132332556107373,1.06551343731889
0.00891392203438179,2.95909908211886
0.000294565214239072,1.57357284575963
1.08915920469241e-12,1.48538415166813
0.0388613222508581,0.662829486946997
0.245465824773999,4.38806475956745
0.000431248218997835,0.793372048124229
0.249046525226356,4.24870263103955
0.000506380302401868,2.08713840756872
0.000594393049996707,1.50610928928696
1.08960468500637e-12,1.36166522557175
0.205398592761853,0.900308664901881
0.00130431576131105,0.799964906473173
0.000411775649035321,0.862728795946831
0.0537387183913991,0.690749102181308
0.00204242019747283,0.905126978274453
0.00261989729427343,0.804780730348987
0.000202761578371761,0.77839227624791
0.000199351233550748,0.739237601771423
0.000197653594332143,0.783686576837049
0.000199431702262753,0.732093824613203
0.000213288972215102,0.713709192299173
0.00359005673373291,0.748048754497122
1.08933396549832e-12,0.836565906776307
0.0487131182824716,0.796399731818504
1.08325040802571e-12,0.678837269669
0.0424956390077232,1.59909647470419
0.0380691758884345,1.84672456333801
0.037330091706426,1.26069755133702
0.0408093683810954,0.780905252368383
0.000592054312653279,0.945688763893957
0.000605620870080279,0.986197719935638
0.000623176985119522,3.49161356232484
1.08645691523443e-12,2.88131781376539
0.403085109043606,5.50092871937687
1.08658513491777e-12,14.1129081228821
0.0086551592967046,3.61801872040913
0.000266343633284268,3.53846931927906
3.53997824451737e-05,3.47819643813484
1.2819050724628e-10,0.659952266381515
2.21073072165343e-10,3.85780185620125
9.82089795850226e-06,0.625528265321916
0.00601375558017008,0.663791976079817
0.00329298650938588,0.676794035631004
0.116474802663172,3.14780857613397
0.0163644875420282,0.5837303720433
0.00410533049960294,0.691147263931383
0.000772256346352909,0.841292064682669
0.328421379800192,2.39863728733922
0.00220726163339164,0.642159054052224
0.00229689840432143,0.759718377891382
0.00320782964201637,0.664920725317701
0.00219238374201333,0.678498870273631
0.00475620517674406,0.643032734917983
0.00537498874490241,0.629172316942931
0.00598626642930259,0.625326508622101
0.00427829956438728,0.73809513298814
1.07230650317119e-12,0.665144523460555
0.00428179125173261,0.621615912933544
0.00670680558125987,0.607252500886263
0.00384183547390484,0.627881987827591
0.00275335645653217,0.681583618583952
0.00343411187024085,0.624533615139587
0.272037673326945,3.54977314919868
0.0518954435721458,0.433158236136135
0.00996695254245662,0.786259150744868
0.0288761535090606,0.568833537732662
1.0776109134562e-12,3.18593656590481
0.0344290103311399,0.588881141825141
0.279988293654752,7.34575908946533
0.11809724994947,0.384165196653167
0.199260146940824,4.79807259005651
1.08165315884612e-12,0.546876437215772
0.44813368670774,2.26392894580901
0.0466428751209386,0.515860329566229
0.401360764568288,5.47736870438913
0.0169931075027179,0.995554963047564
0.0342288287313108,2.0198270045315
1.09022094093928e-12,0.774305790908205
0.000336396697858233,0.727737773999628
0.0109548919534531,0.814379542363787
1.09040665971838e-12,0.771326477443966
0.000321749782928573,0.764742264478375
0.00989916519954584,0.74353209007539
1.09341247324225e-12,0.737611449795501
0.000790578024854638,0.609630936111051
0.00325028138698432,0.83419160674152
0.00396427467073322,0.502826946200052
0.00626097806661278,0.503569567636612
0.00796609093924603,0.750717638044164
0.00938328229456536,0.561737557870014
0.0170393490888041,0.485396346147305
0.0385142570631246,0.737145550477271
0.0379851679246383,0.697209892243016
0.0370700305809,0.715218700059691
0.0370204191934941,0.687856805399962
1.08307601060214e-12,0.701986951658547
0.0416166131162096,0.687940400552921
0.038681946257055,0.783606329657447
1.07571781139982e-12,0.463500652379972
0.353998371208857,4.48949097421897
1.07573983557277e-12,0.640244247092368
0.0165044073698689,0.718380495111251
0.0113899050474065,2.7157822217545
0.0194737329831761,1.34920446924851
0.22152104575632,3.26741589751371
0.0105980001554616,3497.0639962587
0.00502259058760452,1.63907956652624
0.00261879729895834,1.43122178368478
0.0101035784685933,2.06385421431955
0.117115516766934,1.16608923410001
0.0130383765501442,1.13078614504583
0.014130226772822,1.12037352723643
0.0734509904817132,2.46645758461895
0.0165491013708352,1.11516264830359
0.100197679513018,1.11387918111117
0.223814842051063,2.72712780399047
0.214142417177634,4.11259108211075
0.297588443683129,4.49286051018554
0.254569848845596,4.54635004226184
0.364359480554221,3.38545562524627
0.318203792118888,2.98625686013171
0.0669704642006684,0.853066211965404
0.201673511268995,4.85619785777222
0.359447023844433,4.55867813442991
1.09234408939894e-12,2.74914883349148
0.0826177225284949,1.05090265286237
0.146392790252582,2.7447844255341
0.311683946330624,3.82703717677952
0.217831539888124,6.02247150161719
0.556137320953324,2.39776242429042
0.0503164388007024,1.0857674841847
0.0503538117716693,1.08409982966334
0.018602531258583,1.0840997159239
0.254581215808016,4.54639252082923
0.248333372958695,5.40558980401197
0.033918260639238,0.948940053575452
0.265723211922156,2.83587781265997
0.0143386477163885,1.19274144458411
0.0143386477163885,1.19274144458411
0.00982636077398618,1.08347651842973
0.0197944239259113,1.08347608760815
0.0134039872890217,1.07480706448475
0.0189030252682913,1.07480699541396
0.00273327340024407,1.29696558021057
1.08837582203543e-12,1.23779472808263
0.00874316814972039,1.38898330040547
1.08837331665484e-12,1.3374940577397
0.00189156919074729,1.36055594038234
1.08841704431699e-12,1.39682410397062
0.0065827520537219,1.6945752160795
0.0044987790081035,2.54435050638461
1.08848297034747e-12,2.2523893745562
1.08848579182662e-12,3.02737413891425
0.00442638382437043,2.37386140372271
0.00191706216363164,2.65179226753642
0.00419891146254624,2.35067747007064
0.00440834997835302,2.50184245076089
0.0107497781536729,2.30171281431503
0.00270641957317184,2.31535885669115
0.00447515710058386,2.16471549507908
0.000309132474870006,8.2216046784826
1.08957369991799e-12,54.7648148838224
0.212557760484821,3.91778865951788
0.00375316289340475,2.15070235947036
0.00295271451370112,3.25744534288398
0.00278416474154645,2.30865104420854
0.000363063284434067,22.6527896523194
0.010307245579004,1.65267791047012
1.08945879727531e-12,54.1399005668651
0.0022746392390057,1.73385806165175
0.00409447907204025,1.85047143709875
0.00593516558972923,1.8928389278084
0.0040518254857864,2.07600618904864
0.00345320084954986,2.02240154153927
0.0216203356272066,2.00573525695154
0.00314059962426382,2.12134456355364
1.08319639897509e-12,1.51619926328933
0.00382622969817356,1.53783753763598
3.93149819334481e-05,1.50945440266006
0.000196084407838497,1.55597280248954
0.000337164096006342,1.53094156889289
1.08317187523211e-12,1.54856096033757
0.00289412696694324,1.51707553600927
0.00388152343014078,1.54287914586956
0.0170886058698583,1.52731247311165
0.000380566254854023,1.52754062890029
0.000430774880972088,1.53297405870716
0.000311256124842338,1.53515735521828
1.08626828470046e-12,1.33900030517152
0.000246497073951814,1.32811625387755
0.000251017616366438,1.34862554676574
0.0151759552841056,1.33810671070881
0.000381186880103846,1.33363988620234
0.000430892693561248,1.3591032057351
0.000290190326178003,1.37133357928642
0.0137004077307281,1.36462662906176
0.000247938414486255,1.34432619653652
0.000251399956763636,1.12274226505693
1.08801889549079e-12,1.11854494796049
0.0129434280038523,1.10911425305505
0.0001378291578636,1.10291473147424
0.000995105569804491,1.11672778642422
0.0224543501123179,0.973286898240644
1.07405651906714e-12,1.00754561247139
0.0503893410952156,0.980973037260451
0.000497938698060331,0.960345900510928
0.00179871919299997,0.950151932407732
0.0030247447954671,0.907985320397123
0.00549622553589601,0.985892796779196
0.00806516948663947,0.963032259106013
0.0363421025678478,0.959982157822512
0.0369846333957753,0.954690318835832
0.038346606582798,0.958038729587802
0.00799323542550057,0.910980976298845
0.0356360603317757,1.01542572914843
1.07442127824797e-12,2.8039654280085
1.0744190764479e-12,0.950626383032689
1.07444200326261e-12,1.10026099328174
1.07448428117633e-12,1.21538534254281
1.07448824490133e-12,1.15420870117724
0.0034014951860544,1.17919358380101
0.0289955097904132,1.17640300424914
0.0293176689492715,1.18633387879188
1.07444132779803e-12,2.03089358613308
2.50485366553144e-05,1.16949264174986
8.52157306395823e-05,1.66872423583784
0.000242638869083418,1.18362705012903
0.00193317208609198,0.8802805495718
0.00031031179342686,0.908598523175595
1.07210748305489e-12,1.12531467414792
0.000703576703227988,1.13034323323444
0.00073538130880373,1.11180059354662
0.00060821457517046,1.10388256826607
0.000606374388676162,1.1302179972712
0.00071353747886581,1.12450614105713
0.000595640108627197,1.12737148391281
0.0334792509617322,2.21429082146286
0.0721270838661905,1.2368770367723
0.0343283985231502,1.34024518620266
0.112678681548377,14.1476599512381
0.00109757522892605,1.43894930790727
0.00143476052037422,1.29992404426289
0.00144598065489006,1.29224513409617
0.0135478865276999,1.30101317872708
0.0164684119913114,1.33665824194985
0.0175941780611568,2.11405149098014
0.261372496071696,4.69261090309164
0.0403318542017014,1.12526883482212
1.0900165710195e-12,1.3170580972355
0.11402708807624,1.35098993071332
1.09010199662686e-12,1.302296522789
1.09014533020136e-12,1.27270173844293
0.061750147866786,1.24406279580271
0.0199644848718436,0.953147042788439
0.00423367129577465,0.948030434318735
0.00141512713372496,1.12711133484952
0.119665858076456,0.939598125204123
0.00236035198976947,1.00657436046051
0.0319215880793449,0.908678621046678
0.0241056887153652,1.03924450902379
0.0312785526419018,0.93119056249978
0.0285350631504492,0.938480904542986
0.0275325663569353,0.929525397893692
0.0320681989595386,0.937526125916568
0.0437866438132627,0.914754095041183
1.0827444088098e-12,0.938891563177726
0.0286814449226821,1.15416261957289
1.07529941666046e-12,1.95521781415049
1.07521223369132e-12,3.9629385402609
1.0751837842941e-12,4.67095410784872
1.07515037019345e-12,1.8989079279571
1.07516137666269e-12,1.23944277383077
1.07510679830127e-12,2.38176830643198
1.07517026652412e-12,6.78753960259655
1.07518948223104e-12,2.32498896218101
0.030938203722321,1.03988897196512
0.405192792820026,5.86019284838487
0.0279561626960262,1.4993782390129
1.07561095972116e-12,4.84968138482261
0.30452310583237,2.60831972671967
0.269920404548964,6.17067622533696
0.00874311541655464,1.85947722930105
1.08210562022229e-12,1.97331748016713
0.0525885150159103,1.53027388213162
0.199411886433304,2.30162557704902
0.0655741563675965,1.75222997253152
0.265763843450135,3.18364111907451
0.00149073676905032,2.92957633271349
0.00997962879647357,1.92051715494746
0.0123300495486423,2.00090484352639
0.00790433210508236,1.9995059871086
0.0115453467447755,1.96205782940458
0.0127451761074405,2.02698215302166
0.0119969879076848,1.97666519446444
0.0137923520020765,1.99620546914097
0.0136280082367575,1.96708765793328
0.0166864484483098,1.16804962553334
0.0150420207954867,1.16790350884034
0.00255489652833148,1.33632788216236
0.00901179418868861,1.3363688951653
0.0141415213208997,1.33030878506702
0.0152859938084048,1.33044574012086
0.00268714236028431,1.32760553195156
0.0121717135400852,1.32760627374237
0.00621458146764157,1.29106359643208
0.0165969370313278,1.29106402126411
0.0104467336223204,1.3205079459309
0.0189254612136308,1.32050621077327
0.00817751675358944,1.29903338716327
0.0189563372647557,1.29903390514107
0.00921128335815284,2.25385881684142
0.0027992868465952,2.21736281234345
0.214902707484398,2.76978124154601
0.00190675022814955,1.91198106993612
0.262236675396247,4.91365402285816
0.00234555307064607,1.8937762787065
0.00119431488061162,1.91030919168034
0.00178377480864716,1.92724447276071
0.00268998046083921,1.89543176779079
0.00265742457412639,2.02187899522177
0.0842424726832106,1.9678862901415
0.00286603931968161,1.99004038067319
0.00323380325820514,1.9645333525612
0.0271386797999647,1.94199804229597
0.000686625709240386,1.97042470161207
0.00080813690965547,1.95169599627726
0.000801145006162314,1.9526427048845
0.000826395907757002,1.94816382102381
0.00418168256245409,1.94060050384981
0.000383502166626505,2.21974867162128
0.0131707484885262,2.12971634199399
0.00254668691441973,1.9475435386702
0.00052145732939573,2.20360470213221
0.00239412158527646,2.27716649707053
0.00262061353992509,2.2509480644364
0.0025695665874206,2.26177228948632
0.0539751051633494,2.24005831840499
0.00323411065435087,2.24338818445252
0.000795339917549573,2.23382881297999
0.00019797945386935,2.25735697733282
0.135937351031657,2.22535531171128
0.000792930915835553,1.84212573742478
0.0271655444513262,1.82412183139848
0.0286382685985415,1.82333955153496
0.00139697015133611,1.82038763080682
0.0272574187451237,1.8139940666632
0.00199815294130278,1.81978122654913
0.00137614311477911,1.79350326932046
1.08847575659185e-12,1.81641982052139
1.08844428360999e-12,1.95689499629635
1.08845595435173e-12,1.82473442758216
1.08840464817251e-12,1.9322269935057
0.148838160944428,1.79543085896575
0.140308597203363,1.80109294600414
0.119363262758722,1.56913689903867
0.0720573616843934,1.50000054325844
0.00586040202276132,1.4980355552552
0.00453254110829068,1.42996752886204
0.0893743716776812,1.40466296612742
0.0048378028929384,1.39830723677135
1.07406479596408e-12,1.67838128744651
0.000163556806864553,3.29467467111422
0.000353365691053709,3.74159358494971
0.000378007137317012,2.17884662068725
0.00962143086014828,1.47311767257887
0.000202643264439819,1.47240853308249
0.000825992166792341,1.53450627576771
0.00074319481596081,1.50371265327073
0.0391058498722029,8.03916595931943
0.00611973124813034,1.51572487858188
0.000290086104823031,1.52569248704956
0.00174438269631563,1.63447023927042
